subject_id,con,update,wgt_pun,wgt_rew
48,-0.34641242684045,0.0396320073860281,0.00677616780088546,0.0736156309722957
49,-0.348903207156082,0.0403670353920806,0.00729238210257989,0.0730158740810759
50,-0.348475845532068,0.038438169151459,0.00721121397601028,0.0732266926804831
51,-0.352408898489884,0.0392204345698003,0.00692171238383331,0.0730855104521191
52,-0.344255527404401,0.0442893437579112,0.00715413069769062,0.0759245936870082
53,-0.348812846105664,0.0394970878336552,0.00684269077641896,0.0729765567132577
54,-0.350362246836776,0.0437539989490918,0.00658461926623967,0.0738157440177716
55,-0.340811174351641,0.0406108765211119,0.00700170456223734,0.0728996202473513
56,-0.35203336139175,0.0406883204494998,0.00746862732957581,0.0763565794828015
57,-0.348806455914724,0.0418491677690165,0.00693423876313207,0.0744506422478038
58,-0.344597338410497,0.0397421882167733,0.00700061292868623,0.0739968121607197
59,-0.344646878395086,0.0397671769897305,0.00702607814582784,0.0737811930552678
60,-0.347680325782356,0.0392038796784102,0.00680375787743903,0.0749737839624853
61,-0.353156131399916,0.0429393686136067,0.00721967076960396,0.0749079293393525
62,-0.34662526405886,0.0403383364479399,0.00682160859004763,0.0745612871332772
63,-0.349447231258089,0.040553894462478,0.00664458189446571,0.0739723196000847
64,-0.350591714184535,0.0370752637049285,0.00664124174058284,0.0735223083968808
65,-0.344790493650014,0.039964688064291,0.00665102900940686,0.0730437081958347
66,-0.353114957209362,0.0373231858540228,0.00723126292574088,0.0728767149225747
67,-0.355740672209193,0.0396635582983607,0.00671885760149527,0.0735094951880454
68,-0.348217570008121,0.0374811158607521,0.00793332811751438,0.075681568009794
69,-0.356343464973884,0.0417430364350637,0.00707215176250244,0.073045761798907
70,-0.351476045309207,0.038989850812248,0.00743489611923009,0.0757097670404713
71,-0.344279478725948,0.0403499797276055,0.00678463215129794,0.0747162849670542
72,-0.343113147057781,0.0392663600641478,0.006399912341104,0.0756460797847798
73,-0.350696039981746,0.0383514105544586,0.0069857100681703,0.0743171861530173
74,-0.345920016525898,0.040296718845111,0.00759503878799433,0.0751671193078922
75,-0.341595131448302,0.0402487289232532,0.00707958731282578,0.0747489590677346
76,-0.348015576212069,0.0403536458597932,0.00685448159308942,0.0742831270495233
77,-0.353098087290094,0.0366894746017039,0.00712394431358779,0.0743585482389558
78,-0.346447846173797,0.0373896337484326,0.00710712114897194,0.0738606896598743
79,-0.350012629335741,0.0429009679573538,0.00706753223642823,0.0745852889058988
80,-0.352527036969591,0.0395269133704812,0.00693574506742453,0.0743043305073464
81,-0.349544440528947,0.041530100253067,0.00679511361946247,0.0735669549009146
82,-0.347809755785194,0.0407911070387317,0.00707782915336357,0.0724630860392966
83,-0.347876429441655,0.0401017864195691,0.00706083328001774,0.0743831287354014
84,-0.344263140127163,0.0405165504948456,0.00691949767635635,0.0721137532772464
85,-0.345951970305344,0.0414995785043569,0.00694050540595501,0.0754095029497341
86,-0.353721350643012,0.0380210333873894,0.00702907261271185,0.0743498704519351
87,-0.346745694519612,0.0410710528940776,0.00670789244182807,0.0734241309541441
88,-0.348367674471728,0.0440946020582296,0.00680703678356014,0.0749711887533329
89,-0.345609101456568,0.0394211190988898,0.006938161865544,0.0733850472204369
90,-0.347344914012808,0.0430675615319554,0.00675178827101939,0.0744152659803927
91,-0.345067617044755,0.039857801724518,0.00714474989200535,0.0732728139965184
92,-0.346089934472329,0.0385934437948186,0.00728374912451938,0.0731558441626901
93,-0.345579129239314,0.0402251883561961,0.00729241984645194,0.0758125158806701
94,-0.348430365988878,0.0410071168704803,0.00745664324999427,0.0749405950549213
95,-0.348167519141984,0.0400345178672071,0.00685249321944293,0.0730508750437409
96,-0.343639618787726,0.0420208987442609,0.00687553453387895,0.0717589504666481
97,-0.346513505456718,0.0396673882986133,0.00715872665648984,0.0742076065443289
98,-0.34874334203349,0.0442890498439565,0.00739402502536319,0.0750558192820143
99,-0.344621742641739,0.0435350790326725,0.00682842033139437,0.0769027177030629
100,-0.345054305829078,0.0423255986340054,0.00713233674058228,0.0742799898593998
